st2  14 13  0 N lat,  35 51  0 E lon,   510 masl, permanent? Y
st1    102 El-Kharga, Egypt
st2  25 27  0 N lat,  30 32  0 E lon,    78 masl, permanent? Y
st1    104 Eldoret, Kenya
st2   0 32  0 N lat,  35 17  0 E lon,  2120 masl, permanent? Y
st1    105 Entebbe, Uganda
st2   0  3  0 N lat,  32 37  0 E lon,  1155 masl, permanent? Y
st1    106 Fada N'Gourma, Bourkina Faso
st2  12  4  0 N lat,   0 21  0 E lon,   308 masl, permanent? Y
st1    257 Fort Lamy, Tchad
st2  12  8  0 N lat,  15  2  0 E lon,   297 masl, permanent? Y
st1    107 Funchal, Madeira Islands
st2  32 38  0 N lat,  16 54  0 W lon,    58 masl, permanent? Y
st1    241 Gandajika, Zaire
st2   6 45  0 S lat,  23 57  0 E lon,   780 masl, permanent? Y
st1    108 Gaoua, Bourkina Faso
st2  10 20  0 N lat,   3 11  0 W lon,   333 masl, permanent? Y
st1    109 Garissa, Kenya
st2   0 28  0 S lat,  39 38  0 E lon,   138 masl, permanent? Y
st1    110 Gaya, Niger
st2  11 53  0 N lat,   3 27  0 E lon,   203 masl, permanent? Y
st1    111 Ghazala Gawazat, Sudan
st2  11 28  0 N lat,  26 27  0 E lon,   481 masl, permanent? Y
st1    112 Gillot / Saint Denis, Reunion
st2  20 53  0 S lat,  55 31  0 E lon,    21 masl, permanent? Y
st1    113 Giza, Egypt
st2  30  3  0 N lat,  31 13  0 E lon,    21 masl, permanent? Y
st1    114 Goma, Zaire
st2   1 40  0 S lat,  29 41  0 E lon,  1555 masl, permanent? Y
st1    330 Gough Island, South Africa
st2  40 21  0 S lat,   9 53  0 E lon,    54 masl, permanent? Y
st1    314 Grootfontein, South Africa
st2  31 29  0 S lat,  25  2  0 E lon,  1271 masl, permanent? Y
st1    116 Gulu, Uganda
st2   2 45  0 N lat,  32 20  0 E lon,  1104 masl, permanent? Y
st1    117 Gurue, Mozambique
st2  15 28  0 S lat,  36 59  0 E lon,   734 masl, permanent? Y
st1    118 Harare / Belvedere, Zimbabwe
st2  17 50  0 S lat,  31  1  0 E lon,  1472 masl, permanent? Y
st1    315 Ho, Ghana
st2   6 40  0 N lat,   0 30  0 W lon,   170 masl, permanent? Y
st1    120 Hudeiba, Sudan
st2  17 34  0 N lat,  33 56  0 E lon,   350 masl, permanent? Y
st1   1527 Ibadan, Nigeria
st2   7 26  0 N lat,   3 50  0 E lon,   213 masl, permanent? Y
st1    248 Ifrane, Morocco
st2  33 31  0 N lat,   5  7  0 W lon,  1635 masl, permanent? Y
st1   2345 Ilorin (BSRN), Nigeria
st2   8 32  0 N lat,   4 34  0 E lon,   350 masl, permanent? Y
st1    121 Inhambane, Mozambique
st2  23 52  0 S lat,  35 23  0 E lon,    14 masl, permanent? Y
st1    122 Inongo, Zaire
st2   1 58  0 S lat,  18 16  0 E lon,   300 masl, permanent? Y
st1    123 Iringa, Tanzania
st2   7 40  0 S lat,  35 45  0 E lon,  1426 masl, permanent? Y
st1    124 Jinja, Uganda
st2   0 27  0 N lat,  33 11  0 E lon,  1175 masl, permanent? Y
st1    125 Juba, Sudan
st2   4 52  0 N lat,  31 36  0 E lon,   460 masl, permanent? Y
st1    126 Kadugli, Sudan
st2  11  0  0 N lat,  29 43  0 E lon,   501 masl, permanent? Y
st1    128 Kalemie, Zaire
st2   5 53  0 S lat,  29 11  0 E lon,   790 masl, permanent? Y
st1    244 Kamina-Base, Zaire
st2   8 38  0 S lat,  25 15  0 E lon,  1120 masl, permanent? Y
st1    129 Kampala/Kibera, Uganda
st2   0 19  0 N lat,  32 37  0 E lon,  1144 masl, permanent? Y
st1    130 Kananga, Zaire
st2   5 53  0 S lat,  22 25  0 E lon,   654 masl, permanent? Y
st1    365 Kara, Binnendelta des Niger, Mali
st2  14  9  0 N lat,   5  1  0 W lon,   273 masl, permanent? N
st1   2033 Kasama, Sambia
st2  10 13  0 S lat,  31  8  0 E lon,  1384 masl, permanent? Y
st1    131 Kasese, Uganda
st2   0 11  0 N lat,  30  6  0 E lon,   959 masl, permanent? Y
st1    132 Kayes, Mali
st2  14 26  0 N lat,  11 26  0 W lon,    47 masl, permanent? Y
st1    133 Kedougou, Senegal
st2  12 34  0 N lat,  12 13  0 W lon,   178 masl, permanent? Y
st1    134 Keetmanshoop, Namibia
st2  26 34  0 S lat,  18  7  0 E lon,  1064 masl, permanent? Y
st1    251 Khartoum, Sudan
st2  15 36  0 N lat,  32 33  0 E lon,   380 masl, permanent? Y
st1    135 Kigoma, Tanzania
st2   4 53  0 S lat,  29 38  0 E lon,   882 masl, permanent? Y
st1    136 Kilimanjaro, Tanzania
st2   3 25  0 S lat,  37  4  0 E lon,   891 masl, permanent? Y
st1    328 Kimberley, South Africa
st2  28 48  0 S lat,  24 46  0 E lon,  1197 masl, permanent? Y
st1    137 Kindu, Zaire
st2   2 57  0 S lat,  25 55  0 E lon,   515 masl, permanent? Y
st1    138 Kinshasa / Binza, Zaire
st2   4 22  0 S lat,  15 15  0 E lon,   445 masl, permanent? Y
st1    139 Kisangani, Zaire
st2   0 31  0 N lat,  25 11  0 E lon,   415 masl, permanent? Y
st1    140 Kisumu, Kenya
st2   0  6  0 S lat,  34 45  0 E lon,  1157 masl, permanent? Y
st1    141 Kitale, Kenya
st2   1  1  0 N lat,  35  0  0 E lon,  1890 masl, permanent? Y
st1    245 Kiyaka-Plateau, Zaire
st2   5 16  0 S lat,  18 57  0 E lon,   735 masl, permanent? Y
st1    316 Kumasi, Ghana
st2   6 43  0 N lat,   1 36  0 W lon,   283 masl, permanent? Y
st1    143 Lamu, Kenya
st2   2 16  0 S lat,  40 54  0 E lon,    30 masl, permanent? Y
st1    144 Lichinga, Mozambique
st2  13 17  0 S lat,  35 15  0 E lon,  1365 masl, permanent? Y
st1    145 Linguere, Senegal
st2  15 23  0 N lat,  15  7  0 W lon,    20 masl, permanent? Y
st1   2038 Livingstone, Sambia
st2  17 49  0 S lat,  25 49  0 E lon,   986 masl, permanent? Y
st1    146 Lodwar, Kenya
st2   3  7  0 N lat,  35 37  0 E lon,   506 masl, permanent? Y
st1    147 Louga, Senegal
st2  15 37  0 N lat,  16 13  0 W lon,    38 masl, permanent? Y
st1    148 Luanda, Angola
st2   8 49  0 S lat,  13 13  0 E lon,    44 masl, permanent? Y
st1    149 Lubumbashi, Zaire
st2  11 39  0 S lat,  27 25  0 E lon,  1260 masl, permanent? Y
st1    242 Luki-Colline, Zaire
st2   5 37  0 S lat,  13  6  0 E lon,   350 masl, permanent? Y
st1    150 Lumbo, Mozambique
st2  15  2  0 S lat,  40 40  0 E lon,    15 masl, permanent? Y
st1    256 Lusaka City, Sambia
st2  15 25  0 S lat,  28 19  0 E lon,  1283 masl, permanent? Y
st1    151 Luso, Angola
st2  11 47  0 S lat,  19 55  0 E lon,  1328 masl, permanent? Y
st1    243 Lwiro, Zaire
st2   2  3  0 S lat,  28  8  0 E lon,  1680 masl, permanent? Y
st1    152 Malakal, Sudan
st2   9 33  0 N lat,  31 39  0 E lon,   390 masl, permanent? Y
st1    153 Malange, Angola
st2   9 33  0 S lat,  16 22  0 E lon,  1139 masl, permanent? Y
st1    154 Malindi, Kenya
st2   3 14  0 S lat,  40  6  0 E lon,    20 masl, permanent? Y
st1   2532 Malwi, Egypt
st2  27 42  0 N lat,  30 45  0 E lon,    52 masl, permanent? Y
st1    155 Mandera, Kenya
st2   3 57  0 N lat,  41 52  0 E lon,   230 masl, permanent? Y
st1    156 Maniquenique, Mozambique
st2  24 44  0 S lat,  33 32  0 E lon,    13 masl, permanent? Y
st1   2034 Mansa, Sambia
st2  11  6  0 S lat,  28 51  0 E lon,  1259 masl, permanent? Y
st1    157 Maputo, Mozambique
st2  25 58  0 S lat,  32 36  0 E lon,    70 masl, permanent? Y
st1    158 Maputo / Benfica, Mozambique
st2  25 55  0 S lat,  32 34  0 E lon,    37 masl, permanent? Y
st1    331 Marion Island, South Africa
st2  46 53  0 S lat,  37 52  0 E lon,    22 masl, permanent? Y
st1    159 Masindi, Uganda
st2   1 41  0 N lat,  31 43  0 E lon,  1146 masl, permanent? Y
st1    160 Matam, Senegal
st2  15 39  0 N lat,  13 15  0 W lon,    15 masl, permanent? Y
st1    259 Maun, Botswana
st2  19 59  0 S lat,  23 25  0 E lon,   945 masl, permanent? Y
st1    250 Mazunga, Zimbabwe
st2  21 43  0 S lat,  29 52  0 E lon,   592 masl, permanent? Y
st1    161 Mbandaka, Zaire
st2   0  3  0 N lat,  18 16  0 E lon,   345 masl, permanent? Y
st1    162 Mbarara, Uganda
st2   0 37  0 S lat,  30 39  0 E lon,  1412 masl, permanent? Y
st1    163 Mbuji-Mayi, Zaire
st2   6 10  0 S lat,  23 37  0 E lon,   677 masl, permanent? Y
st1    164 Mersa-Matrouh, Egypt
st2  31 20  0 N lat,  27 13  0 E lon,    38 masl, permanent? Y
st1   2036 Mfuwe, Sambia
st2  13 16  0 S lat,  31 56  0 E lon,   568 masl, permanent? Y
st1    165 Mindelo, Cape Verde
st2  16 53  0 N lat,  25  1  0 W lon,     2 masl, permanent? Y
st1    166 Mocamedes, Angola
st2  15 12  0 S lat,  12  9  0 E lon,    44 masl, permanent? Y
st1    167 Mocuba, Mozambique
st2  16 50  0 S lat,  36 59  0 E lon,   134 masl, permanent? Y
st1    168 Mombasa Airport, Kenya
st2   4  2  0 S lat,  39 37  0 E lon,    57 masl, permanent? Y
st1   2037 Mongu, Sambia
st2  15 15  0 S lat,  23  9  0 E lon,  1053 masl, permanent? Y
st1    169 Morogoro, Tanzania
st2   6 50  0 S lat,  37 39  0 E lon,   526 masl, permanent? Y
st1   3802 Mount Kenya , Kenya
st2   0  4  0 S lat,  37 18  0 E lon,  3678 masl, permanent? Y
st1    170 Mtwara, Tanzania
st2  10 21  0 S lat,  40 11  0 E lon,   113 masl, permanent? Y
st1    171 Muguga, Kenya
st2   1 13  0 S lat,  36 38  0 E lon,  2096 masl, permanent? Y
st1    172 Musoma, Tanzania
st2   1 30  0 S lat,  33 48  0 E lon,  1147 masl, permanent? Y
st1    173 Mwanza, Tanzania
st2   2 28  0 S lat,  32 55  0 E lon,  1139 masl, permanent? Y
st1    174 Nairobi, Kenya
st2   1 18  0 S lat,  36 45  0 E lon,  1798 masl, permanent? Y
st1    175 Nairobi Airport, Kenya
st2   1 19  0 S lat,  36 55  0 E lon,  1624 masl, permanent? Y
st1    176 Nakuru, Kenya
st2   0 16  0 S lat,  36  4  0 E lon,  1871 masl, permanent? Y
st1    177 Nampula, Mozambique
st2  15  6  0 S lat,  39 17  0 E lon,   441 masl, permanent? Y
st1    178 Namulonge, Uganda
st2   0 32  0 N lat,  32 37  0 E lon,  1148 masl, permanent? Y
st1    179 Nanyuki, Kenya
st2   0  1  0 N lat,  37  4  0 E lon,  1947 masl, permanent? Y
st1    180 Narok, Kenya
st2   1  8  0 S lat,  35 50  0 E lon,  1890 masl, permanent? Y
st1    317 Navrongo, Ghana
st2  10 53  0 N lat,   1  5  0 W lon,   198 masl, permanent? Y
st1   2035 Ndola, Sambia
st2  13  0  0 S lat,  28 39  0 E lon,  1270 masl, permanent? Y
st1    318 Nelspruit, South Africa
st2  25 26  0 S lat,  30 59  0 E lon,   671 masl, permanent? Y
st1    183 Niamey, Niger
st2  13 29  0 N lat,   2 10  0 E lon,   223 masl, permanent? Y
st1   2011 Nioro du Rip, Senegal
st2  13 44  0 N lat,  15 47  0 W lon,    18 masl, permanent? Y
st1    184 Nova Lisboa, Angola
st2  12 44  0 S lat,  15 50  0 E lon,  1700 masl, permanent? Y
st1    185 Oshodi, Nigeria
st2   6 32  0 N lat,   3 21  0 E lon,    22 masl, permanent? Y
st1    186 Ouagadougou, Bourkina Faso
st2  12 21  0 N lat,   1 31  0 W lon,   316 masl, permanent? Y
st1    187 Ouahigouya, Bourkina Faso
st2  13 35  0 N lat,   2 26  0 W lon,   337 masl, permanent? Y
st1    188 Paraa, Uganda
st2   2 18  0 N lat,  31 35  0 E lon,   693 masl, permanent? Y
st1    189 Pemba, Mozambique
st2  12 58  0 S lat,  40 30  0 E lon,    50 masl, permanent? Y
st1    190 Pereira d'Eca, Angola
st2  17  4  0 S lat,  15 44  0 E lon,  1100 masl, permanent? Y
st1    329 Pietersburg, South Africa
st2  23 52  0 S lat,  29 27  0 E lon,  1230 masl, permanent? Y
st1   2001 Po, Bourkina Faso
st2  11  9  0 N lat,   1  9  0 W lon,   320 masl, permanent? Y
st1    191 Podor, Senegal
st2  16 39  0 N lat,  14 58  0 W lon,     6 masl, permanent? Y
st1    319 Port Elizabeth, South Africa
st2  33 59  0 S lat,  25 36  0 E lon,    62 masl, permanent? Y
st1    193 Port Harcourt, Nigeria
st2   4 46  0 N lat,   7  1  0 E lon,    15 masl, permanent? Y
st1    194 Port Sudan, Sudan
st2  19 35  0 N lat,  37 13  0 E lon,     3 masl, permanent? Y
st1    195 Porto Santo, Madeira Islands
st2  33  4  0 N lat,  16 21  0 W lon,    78 masl, permanent? Y
st1    196 Praia, Cape Verde
st2  14 54  0 N lat,  23 31  0 W lon,    32 masl, permanent? Y
st1    320 Pretoria, South Africa
st2  25 45  0 S lat,  28 14  0 E lon,  1369 masl, permanent? Y
st1    332 Pretoria Forum, South Africa
st2  25 44  0 S lat,  28 11  0 E lon,  1331 masl, permanent? Y
st1    333 Pretoria Irene, South Africa
st2  25 55  0 S lat,  28 13  0 E lon,  1532 masl, permanent? Y
st1   2551 Quelimane, Mozambique
st2  17 53  0 S lat,  36 53  0 E lon,     6 masl, permanent? Y
st1   2002 Rafah, Egypt
st2  31 12  0 N lat,  34 12  0 E lon,    73 masl, permanent? Y
st1    321 Roodeplaat, South Africa
st2  25 35  0 S lat,  28 21  0 E lon,  1164 masl, permanent? Y
st1    258 Rubona, Rwanda
st2   2 29  0 S lat,  29 46  0 E lon,  1706 masl, permanent? Y
st1    199 Sa da Bandeira, Angola
st2  14 54  0 S lat,  13 29  0 E lon,  1761 masl, permanent? Y
st1    322 Saltpond, Ghana
st2   5 12  0 N lat,   1  4  0 W lon,     4 masl, permanent? Y
st1    201 Samaru, Nigeria
st2  11 11  0 N lat,   7 38  0 E lon,   685 masl, permanent? Y
st1    202 Same, Tanzania
st2   4  5  0 S lat,  37 43  0 E lon,   872 masl, permanent? Y
st1    203 San, Mali
st2  13 20  0 N lat,   4 50  0 W lon,   284 masl, permanent? Y
st1    204 Sao Tome, Sao Tome and Principe
st2   0 23  0 N lat,   6 43  0 E lon,     8 masl, permanent? Y
st1    205 Sapu, Gambia
st2  13 36  0 N lat,  15 14  0 W lon,     2 masl, permanent? Y
st1    206 Serere, Uganda
st2   1 31  0 N lat,  32 27  0 E lon,  1133 masl, permanent? Y
st1    207 Serpa Pinto, Angola
st2  14 40  0 S lat,  17 42  0 E lon,  1384 masl, permanent? Y
st1    208 Shambat  Obs., Sudan
st2  15 40  0 N lat,  32 32  0 E lon,   376 masl, permanent? Y
st1    210 Sidi Bouzid  / old : Sidi-Bou-Said, Tunisia
st2  36 52  0 N lat,  10 21  0 E lon,   127 masl, permanent? Y
st1    209 Sidi-Barrani, Egypt
st2  31 38  0 N lat,  25 24  0 E lon,    27 masl, permanent? Y
st1    246 Simama, Zaire
st2   9 37  0 S lat,  27  1  0 E lon,   852 masl, permanent? Y
st1    211 Songea, Tanzania
st2  10 41  0 S lat,  35 33  0 E lon,  1067 masl, permanent? Y
st1    212 Soroti, Uganda
st2   1 43  0 N lat,  33 37  0 E lon,  1132 masl, permanent? Y
st1   2533 South-Valley, Egypt
st2  26 12  0 N lat,  32 45  0 E lon,    96 masl, permanent? Y
st1    261 Swakopmund, Namibia
st2  22 41  0 S lat,  14 31  0 E lon,     0 masl, permanent? Y
st1    213 Tabora, Tanzania
st2   5  5  0 S lat,  32 50  0 E lon,  1181 masl, permanent? Y
st1    323 Tafo, Ghana
st2   6 15  0 N lat,   0 23  0 W lon,   195 masl, permanent? Y
st1    215 Tahoua, Niger
st2  14 54  0 N lat,   5 15  0 E lon,   386 masl, permanent? Y
st1    216 Tahrir, Egypt
st2  30 39  0 N lat,  30 42  0 E lon,    16 masl, permanent? Y
st1    324 Takoradi, Ghana
st2   4 53  0 N lat,   1 46  0 W lon,     4 masl, permanent? Y
st1    325 Tamale, Ghana
st2   9 25  0 N lat,   0 53  0 W lon,   180 masl, permanent? Y
st1    219 Tamanrasset, Algeria
st2  22 47  0 N lat,   5 31  0 E lon,  1377 masl, permanent? Y
st1   2344 Tamanrasset  (BSRN), Algeria
st2  22 47  0 N lat,   5 31  0 E lon,  1377 masl, permanent? Y
st1    220 Tambacounda, Senegal
st2  13 46  0 N lat,  13 41  0 W lon,    49 masl, permanent? Y
st1    222 Tete, Mozambique
st2  16 11  0 S lat,  33 35  0 E lon,   154 masl, permanent? Y
st1    223 Tillabery, Niger
st2  14 12  0 N lat,   1 27  0 E lon,   209 masl, permanent? Y
st1    224 Tokar, Sudan
st2  18 26  0 N lat,  37 37  0 E lon,    20 masl, permanent? Y
st1    225 Tombouctou, Mali
st2  16 43  0 N lat,   3  0  0 W lon,   264 masl, permanent? Y
st1    226 Tororo, Uganda
st2   0 41  0 N lat,  34 10  0 E lon,  1170 masl, permanent? Y
st1   2005 Tulear, Madagascar
st2  23 24  0 S lat,  43 44  0 E lon,     8 masl, permanent? Y
st1    227 Tunis-Carthago (old: Tunis), Tunisia
st2  36 50  0 N lat,  10 14  0 E lon,     3 masl, permanent? Y
st1    228 Umbeluzi, Mozambique
st2  26  3  0 S lat,  32 23  0 E lon,    12 masl, permanent? Y
st1    326 Upington, South Africa
st2  28 26  0 S lat,  21 16  0 E lon,   814 masl, permanent? Y
st1    230 Voi, Kenya
st2   3 24  0 S lat,  38 34  0 E lon,   560 masl, permanent? Y
st1    231 Wad Medani, Sudan
st2  14 24  0 N lat,  33 29  0 E lon,   408 masl, permanent? Y
st1   2534 Wadi  El-Natoun, Egypt
st2  30 24  0 N lat,  30 22  0 E lon,    49 masl, permanent? Y
st1    232 Wadi Halfa, Sudan
st2  21 50  0 N lat,  31 18  0 E lon,   155 masl, permanent? Y
st1   2003 Wenchi, Ghana
st2   7 45  0 N lat,   2  6  0 W lon,   339 masl, permanent? Y
st1    233 Windhoek, Namibia
st2  22 34  0 S lat,  17  6  0 E lon,  1728 masl, permanent? Y
st1    234 Wonji, Ethiopia
st2   8 19  0 N lat,  39 15  0 E lon,  1500 masl, permanent? Y
st1   2552 Xai-Xai, Mozambique
st2  25  2  0 S lat,  33 38  0 E lon,    15 masl, permanent? Y
st1    247 Yangambi, Zaire
st2   0 49  0 N lat,  24 27  0 E lon,   485 masl, permanent? Y
st1    327 Yendi, Ghana
st2   9 27  0 N lat,   0  1  0 W lon,   195 masl, permanent? Y
st1    236 Zalingei, Sudan
st2  12 54  0 N lat,  23 29  0 E lon,   900 masl, permanent? Y
st1    237 Zanzibar Is., Tanzania
st2   6 13  0 S lat,  39 13  0 E lon,    15 masl, permanent? Y
st1    238 Ziguinchor, Senegal
st2  12 33  0 N lat,  16 16  0 W lon,    26 masl, permanent? Y
st1    239 Zinder, Niger
st2  13 47  0 N lat,   8 57  0 E lon,   460 masl, permanent? Y
